subscription_id,account_id,start_date,end_date,plan_tier_subscription,seats_subscription,mrr_amount,arr_amount,is_trial_x,upgrade_flag,downgrade_flag,churn_flag_x,billing_frequency,auto_renew_flag,is_active,subscription_duration_days,avg_mrr_per_seat,revenue_ratio,account_name,industry,country,signup_date,referral_source,plan_tier_account,seats_account,is_trial_y,churn_flag_y,signup_year,signup_month,signup_day,signup_weekday,has_churned,usage_count_feat,usage_duration_secs_feat,error_count_feat,is_beta_feature_feat,beta_feature_usage_ratio,resolution_time_hours_ticket,first_response_time_minutes_ticket,satisfaction_score_ticket,total_tickets,num_escalated_tickets,total_churn_events,last_churn_date,total_refunds,any_reactivation,any_preceding_upgrade,any_preceding_downgrade,top_reason
S-37ed34,A-d4ac0e,2024-07-07,0,Enterprise,20,3980,47760,False,False,False,False,annual,True,1,458,199.0,12.0,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,False,False,2024,4,20,5,False,30.0,10263.0,4.0,0.0,0.0,21.0,34.0,3.5,4.0,0.0,0,,0.0,False,False,False,no_churn
S-65dbf3,A-17939a,2024-12-28,0,Basic,36,684,8208,False,False,False,False,monthly,True,1,284,19.0,12.0,Company_162,HealthTech,US,2024-12-26,organic,Basic,1,False,False,2024,12,26,3,False,25.0,9045.0,0.0,0.0,0.0,38.0,83.42857142857143,4.5,7.0,0.0,0,,0.0,False,False,False,no_churn
S-ce5450,A-0a282f,2024-12-25,2024-12-28 00:00:00,Pro,8,0,0,True,False,False,True,annual,True,0,3,0.0,0.0,Company_2,DevTools,US,2024-08-27,organic,Basic,1,False,False,2024,8,27,1,True,80.0,24319.0,5.0,1.0,0.0125,43.666666666666664,63.666666666666664,4.666666666666667,3.0,0.0,2,2024-12-31,62.66,False,False,True,features
S-6c969d,A-855a48,2024-05-08,0,Basic,14,266,3192,False,False,False,False,monthly,False,1,518,19.0,12.0,Company_389,EdTech,US,2023-12-22,partner,Pro,14,True,False,2023,12,22,4,True,50.0,14290.0,1.0,1.0,0.02,39.6,122.0,3.6666666666666665,5.0,0.0,1,2024-08-01,7.92,False,False,False,unknown
S-522aef,A-f3ff05,2024-08-22,0,Pro,4,196,2352,False,False,False,False,annual,True,1,412,49.0,12.0,Company_44,FinTech,IN,2024-07-06,other,Enterprise,2,False,False,2024,7,6,5,True,14.0,3374.0,0.0,1.0,0.07142857142857142,42.666666666666664,111.33333333333333,3.5,3.0,0.0,1,2024-10-20,0.0,False,False,False,unknown
S-82db05,A-417d2f,2024-12-09,0,Pro,26,1274,15288,False,False,False,False,monthly,True,1,303,49.0,12.0,Company_285,Cybersecurity,IN,2023-07-04,partner,Pro,4,True,False,2023,7,4,1,True,43.0,11259.0,3.0,0.0,0.0,43.5,80.5,4.333333333333333,6.0,0.0,1,2024-12-30,0.0,False,False,False,budget
S-162596,A-462d45,2024-02-29,0,Pro,18,0,0,True,False,False,False,monthly,True,1,587,0.0,0.0,Company_13,Cybersecurity,US,2024-01-15,partner,Enterprise,11,True,False,2024,1,15,0,True,23.0,4341.0,1.0,0.0,0.0,26.75,95.0,4.0,4.0,0.0,1,2024-05-17,0.0,False,False,False,competitor
S-f703bd,A-202b67,2024-09-04,0,Pro,11,539,6468,False,False,False,False,monthly,True,1,399,49.0,12.0,Company_305,HealthTech,US,2024-03-22,organic,Pro,11,False,False,2024,3,22,4,True,28.0,10852.0,1.0,1.0,0.03571428571428571,36.75,90.5,4.666666666666667,4.0,0.0,2,2024-09-14,78.87,False,False,False,features
S-a1d6ad,A-eafc6e,2024-09-01,0,Pro,27,1323,15876,False,False,False,False,monthly,True,1,402,49.0,12.0,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,2023,7,6,3,True,53.0,16538.0,3.0,1.0,0.018867924528301886,64.0,136.0,0.0,1.0,0.0,2,2024-12-12,0.0,False,False,False,pricing
S-8b1fc1,A-309e54,2024-12-26,0,Basic,15,0,0,True,False,False,False,monthly,True,1,286,0.0,0.0,Company_371,DevTools,US,2024-12-09,other,Pro,15,False,False,2024,12,9,0,True,46.0,15816.0,0.0,0.0,0.0,23.8,90.2,3.0,5.0,0.0,1,2024-12-14,106.67,False,False,False,support
S-09cdac,A-82861f,2024-07-31,2024-09-04 00:00:00,Basic,41,779,9348,False,False,False,True,annual,True,0,35,19.0,12.0,Company_350,DevTools,UK,2024-04-25,organic,Basic,41,False,False,2024,4,25,3,True,101.0,25108.0,15.0,1.0,0.009900990099009901,24.4,55.0,3.2,5.0,0.0,1,2024-05-17,0.0,False,False,False,support
S-fa5301,A-ba6516,2024-03-14,0,Pro,55,0,0,True,False,False,False,monthly,False,1,573,0.0,0.0,Company_154,FinTech,US,2023-10-29,ads,Pro,27,False,False,2023,10,29,6,True,40.0,12770.0,1.0,1.0,0.025,31.5,71.0,4.0,6.0,0.0,1,2024-03-17,0.0,False,False,False,budget
S-69937b,A-08e34e,2024-08-08,0,Pro,14,686,8232,False,False,False,False,annual,False,1,426,49.0,12.0,Company_32,EdTech,US,2024-06-27,event,Basic,14,False,True,2024,6,27,3,True,29.0,8023.0,0.0,0.0,0.0,43.0,84.0,3.0,3.0,0.0,2,2024-09-01,228.75,False,False,False,competitor
S-f2537d,A-e43bf7,2024-01-24,0,Pro,44,2156,25872,False,False,False,False,monthly,True,1,623,49.0,12.0,Company_215,Cybersecurity,AU,2023-03-24,other,Pro,44,False,False,2023,3,24,4,True,89.0,21635.0,4.0,0.0,0.0,27.4,80.0,4.0,5.0,1.0,1,2023-06-24,0.0,False,False,False,pricing
S-27f7b2,A-a1b80b,2024-04-03,0,Basic,38,722,8664,False,False,False,False,annual,True,1,553,19.0,12.0,Company_184,HealthTech,US,2023-11-27,organic,Basic,16,False,False,2023,11,27,0,True,60.0,14177.0,3.0,0.0,0.0,41.0,72.5,4.0,4.0,0.0,1,2024-07-11,12.99,True,False,False,budget
S-9c2b8e,A-443f6f,2024-12-26,0,Basic,19,361,4332,False,True,False,False,annual,True,1,286,19.0,12.0,Company_304,Cybersecurity,US,2024-12-07,organic,Basic,19,False,False,2024,12,7,5,False,58.0,19192.0,5.0,1.0,0.017241379310344827,28.0,122.25,4.666666666666667,4.0,0.0,0,,0.0,False,False,False,no_churn
S-a4f26d,A-32728c,2023-05-21,0,Pro,20,980,11760,False,False,False,False,monthly,True,1,871,49.0,12.0,Company_54,DevTools,US,2023-01-03,event,Pro,20,False,True,2023,1,3,1,True,46.0,14024.0,1.0,0.0,0.0,34.5,61.5,3.5,2.0,0.0,3,2024-07-19,7.58,True,True,False,budget
S-0cb6ed,A-ac85cd,2024-11-09,2024-12-18 00:00:00,Pro,53,2597,31164,False,False,False,True,annual,True,0,39,49.0,12.0,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,False,2024,7,31,2,True,69.0,17238.0,7.0,0.0,0.0,33.666666666666664,76.33333333333333,3.5,3.0,0.0,2,2024-12-13,186.32999999999998,True,False,False,features
S-367dee,A-e19ff6,2024-06-29,0,Pro,1,49,588,False,False,False,False,annual,True,1,466,49.0,12.0,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,2023,7,28,4,True,29.0,15059.0,0.0,0.0,0.0,30.666666666666668,115.0,4.666666666666667,3.0,0.0,3,2024-06-27,0.0,False,False,True,competitor
S-3b9ad8,A-6e08f3,2024-12-24,0,Enterprise,28,5572,66864,False,False,False,False,monthly,False,1,288,199.0,12.0,Company_220,Cybersecurity,US,2023-02-27,event,Basic,8,False,False,2023,2,27,0,True,45.0,10813.0,0.0,0.0,0.0,36.5,137.0,3.5,2.0,0.0,1,2024-02-10,0.0,True,False,False,competitor
S-c9f8c1,A-544d0a,2024-07-23,0,Enterprise,5,995,11940,False,False,True,False,monthly,True,1,442,199.0,12.0,Company_153,DevTools,US,2024-05-02,organic,Basic,2,True,False,2024,5,2,3,False,28.0,6860.0,1.0,0.0,0.0,38.5,98.0,4.0,2.0,1.0,0,,0.0,False,False,False,no_churn
S-57cd05,A-8b0451,2024-10-26,0,Basic,41,779,9348,False,False,False,False,annual,True,1,347,19.0,12.0,Company_245,FinTech,UK,2024-09-16,event,Enterprise,41,False,False,2024,9,16,0,True,48.0,5375.0,3.0,1.0,0.020833333333333332,26.571428571428573,83.71428571428571,3.5,7.0,0.0,1,2024-12-29,0.0,False,False,False,budget
S-e505c1,A-8ae3fc,2024-09-17,0,Pro,34,1666,19992,False,False,False,False,annual,True,1,386,49.0,12.0,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,2024,6,28,4,True,82.0,22178.0,7.0,1.0,0.012195121951219513,39.5,65.5,3.5,4.0,0.0,1,2024-08-10,0.0,False,False,False,budget
S-121b4d,A-8ae3fc,2024-11-22,0,Basic,9,171,2052,False,False,False,False,annual,True,1,320,19.0,12.0,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,2024,6,28,4,True,39.0,7290.0,2.0,0.0,0.0,39.5,65.5,3.5,4.0,0.0,1,2024-08-10,0.0,False,False,False,budget
S-72b4f2,A-4437e4,2024-02-06,0,Pro,49,2401,28812,False,False,False,False,annual,True,1,610,49.0,12.0,Company_192,Cybersecurity,US,2023-09-16,event,Enterprise,3,False,False,2023,9,16,5,True,33.0,10434.0,7.0,1.0,0.030303030303030304,34.666666666666664,125.33333333333333,3.0,6.0,2.0,1,2024-06-21,0.0,False,False,False,features
S-c9b0cc,A-4d1e75,2024-10-11,0,Enterprise,38,7562,90744,False,False,False,False,monthly,True,1,362,199.0,12.0,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,2024,8,21,2,True,17.0,4261.0,0.0,0.0,0.0,15.0,98.5,4.0,2.0,0.0,1,2024-09-05,0.0,False,False,False,budget
S-27c993,A-098560,2024-11-17,0,Enterprise,4,796,9552,False,False,False,False,monthly,True,1,325,199.0,12.0,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,False,True,2023,10,21,5,True,30.0,11520.0,4.0,1.0,0.03333333333333333,28.0,100.0,3.0,2.0,1.0,2,2024-09-04,34.35,False,False,False,pricing
S-8b9889,A-ac9111,2024-08-18,0,Pro,21,1029,12348,False,False,False,False,monthly,True,1,416,49.0,12.0,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,False,2023,8,12,5,True,65.0,25711.0,5.0,2.0,0.03076923076923077,24.666666666666668,89.66666666666667,5.0,3.0,0.0,1,2024-06-25,0.0,False,True,False,budget
S-2214c6,A-3c1a3f,2024-10-07,0,Pro,82,4018,48216,False,False,False,False,monthly,True,1,366,49.0,12.0,Company_224,DevTools,UK,2023-08-26,event,Pro,1,False,False,2023,8,26,5,False,22.0,7581.0,0.0,0.0,0.0,33.25,56.5,3.5,4.0,0.0,0,,0.0,False,False,False,no_churn
S-ce695e,A-cb6cc6,2024-05-25,0,Enterprise,13,0,0,True,False,False,False,annual,False,1,501,0.0,0.0,Company_419,DevTools,US,2023-04-03,ads,Basic,13,True,False,2023,4,3,0,False,38.0,11033.0,6.0,0.0,0.0,16.333333333333332,131.66666666666666,3.5,3.0,0.0,0,,0.0,False,False,False,no_churn
S-066d80,A-9b9fe9,2024-08-17,0,Pro,5,245,2940,False,False,False,False,monthly,True,1,417,49.0,12.0,Company_71,EdTech,AU,2023-09-28,other,Basic,5,False,False,2023,9,28,3,True,0.0,0.0,0.0,0.0,0.0,33.5,156.5,4.0,4.0,0.0,2,2024-09-04,27.92,False,False,False,features
S-228457,A-029f69,2024-05-24,0,Enterprise,24,4776,57312,False,False,False,False,annual,True,1,502,199.0,12.0,Company_129,Cybersecurity,CA,2024-03-07,event,Basic,3,False,False,2024,3,7,3,True,43.0,17978.0,1.0,1.0,0.023255813953488372,42.0,108.0,3.0,2.0,0.0,3,2024-12-14,32.73,False,False,False,competitor
S-e50612,A-c7e58b,2024-07-15,0,Basic,13,247,2964,False,False,False,False,annual,False,1,450,19.0,12.0,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,2023,6,25,6,False,57.0,13761.0,2.0,1.0,0.017543859649122806,30.6,98.4,3.5,5.0,0.0,0,,0.0,False,False,False,no_churn
S-64fba3,A-00bed1,2024-07-16,0,Enterprise,28,5572,66864,False,False,False,False,annual,True,1,449,199.0,12.0,Company_306,Cybersecurity,US,2023-11-14,ads,Basic,28,True,False,2023,11,14,1,True,70.0,23876.0,0.0,0.0,0.0,31.75,106.25,4.0,4.0,0.0,1,2024-01-03,21.17,False,False,False,unknown
S-2372d2,A-cea1f0,2024-12-22,0,Enterprise,21,4179,50148,False,False,False,False,annual,False,1,290,199.0,12.0,Company_273,FinTech,US,2024-04-07,event,Pro,8,False,True,2024,4,7,6,False,28.0,4043.0,3.0,1.0,0.03571428571428571,42.2,107.4,4.333333333333333,5.0,0.0,0,,0.0,False,False,False,no_churn
S-2661dc,A-c37cab,2024-08-07,0,Pro,20,0,0,True,False,False,False,monthly,True,1,427,0.0,0.0,Company_278,Cybersecurity,UK,2024-07-29,event,Pro,13,False,False,2024,7,29,0,True,48.0,15730.0,6.0,0.0,0.0,33.0,101.25,3.75,4.0,1.0,2,2024-11-16,4.03,False,False,False,competitor
S-427275,A-4c38bc,2024-07-14,0,Enterprise,36,7164,85968,False,False,False,False,annual,True,1,451,199.0,12.0,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,2024,3,9,5,False,95.0,36690.0,4.0,4.0,0.042105263157894736,48.333333333333336,43.0,3.5,3.0,0.0,0,,0.0,False,False,False,no_churn
S-628729,A-157070,2024-10-05,0,Enterprise,23,4577,54924,False,False,True,False,monthly,True,1,368,199.0,12.0,Company_85,FinTech,US,2023-11-09,ads,Pro,16,False,False,2023,11,9,3,True,62.0,10519.0,5.0,1.0,0.016129032258064516,42.333333333333336,118.0,3.0,3.0,1.0,2,2024-12-27,0.0,False,False,False,features
S-e260ff,A-bcf87c,2024-12-09,0,Enterprise,21,4179,50148,False,False,False,False,annual,True,1,303,199.0,12.0,Company_288,FinTech,US,2024-06-27,event,Pro,10,False,True,2024,6,27,3,False,60.0,11118.0,0.0,1.0,0.016666666666666666,63.0,49.5,4.0,2.0,0.0,0,,0.0,False,False,False,no_churn
S-89c03a,A-8ae3fc,2024-09-20,0,Pro,9,441,5292,False,False,False,False,monthly,True,1,383,49.0,12.0,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,2024,6,28,4,True,46.0,15561.0,8.0,0.0,0.0,39.5,65.5,3.5,4.0,0.0,1,2024-08-10,0.0,False,False,False,budget
S-86455a,A-1b9609,2023-12-01,0,Pro,12,588,7056,False,False,False,False,monthly,True,1,677,49.0,12.0,Company_5,EdTech,IN,2023-10-12,ads,Enterprise,4,False,False,2023,10,12,3,True,61.0,12124.0,2.0,1.0,0.01639344262295082,43.0,74.75,3.0,4.0,0.0,3,2024-11-16,0.0,False,True,False,unknown
S-3660bb,A-474ad4,2024-12-14,0,Enterprise,10,0,0,True,False,False,False,monthly,False,1,298,0.0,0.0,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,2023,11,28,1,False,29.0,12244.0,1.0,2.0,0.06896551724137931,33.0,50.666666666666664,5.0,3.0,1.0,0,,0.0,False,False,False,no_churn
S-6bf7d7,A-9bfc9f,2024-03-23,0,Pro,53,2597,31164,False,False,True,False,annual,False,1,564,49.0,12.0,Company_228,DevTools,CA,2023-09-14,ads,Pro,53,False,False,2023,9,14,3,False,38.0,17349.0,2.0,0.0,0.0,35.333333333333336,84.33333333333333,3.3333333333333335,6.0,1.0,0,,0.0,False,False,False,no_churn
S-feccd8,A-812c5b,2024-12-22,0,Enterprise,55,10945,131340,False,False,False,False,monthly,True,1,290,199.0,12.0,Company_395,DevTools,CA,2024-02-25,organic,Basic,55,False,True,2024,2,25,6,True,15.0,6457.0,1.0,1.0,0.06666666666666667,27.0,88.25,4.0,4.0,0.0,1,2024-05-11,11.83,False,False,False,support
S-0e4b0c,A-39b19f,2023-02-28,2023-06-15 00:00:00,Pro,24,1176,14112,False,False,True,True,annual,True,0,107,49.0,12.0,Company_176,FinTech,US,2023-02-03,partner,Enterprise,1,False,False,2023,2,3,4,True,45.0,9063.0,1.0,1.0,0.022222222222222223,47.833333333333336,87.5,4.25,6.0,1.0,1,2023-03-11,0.0,False,False,False,unknown
S-0e0578,A-de58ca,2023-07-09,0,Basic,15,285,3420,False,False,False,False,monthly,True,1,822,19.0,12.0,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,2023,4,13,3,False,42.0,20778.0,4.0,0.0,0.0,30.6,115.0,3.3333333333333335,5.0,0.0,0,,0.0,False,False,False,no_churn
S-74538d,A-e60f9d,2024-11-13,0,Pro,46,2254,27048,False,False,False,False,annual,True,1,329,49.0,12.0,Company_178,FinTech,US,2024-08-26,other,Basic,29,False,False,2024,8,26,0,False,17.0,2702.0,0.0,0.0,0.0,70.5,106.5,0.0,2.0,0.0,0,,0.0,False,False,False,no_churn
S-c2a6cb,A-9affe6,2023-10-19,0,Enterprise,7,1393,16716,False,True,False,False,annual,False,1,720,199.0,12.0,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,False,2023,3,22,2,True,27.0,13110.0,3.0,0.0,0.0,58.0,76.0,3.0,3.0,0.0,1,2024-01-12,83.06,False,False,False,features
S-1bd2ec,A-e60f9d,2024-12-25,2024-12-28 00:00:00,Basic,38,722,8664,False,False,False,True,annual,True,0,3,19.0,12.0,Company_178,FinTech,US,2024-08-26,other,Basic,29,False,False,2024,8,26,0,False,57.0,17188.0,2.0,1.0,0.017543859649122806,70.5,106.5,0.0,2.0,0.0,0,,0.0,False,False,False,no_churn
S-3cc352,A-d27f50,2024-08-06,0,Pro,44,2156,25872,False,False,False,False,monthly,True,1,428,49.0,12.0,Company_163,Cybersecurity,UK,2024-07-20,ads,Enterprise,44,False,False,2024,7,20,5,False,12.0,2856.0,0.0,1.0,0.08333333333333333,37.5,116.5,3.75,4.0,0.0,0,,0.0,False,False,False,no_churn
S-124207,A-fdfc91,2023-08-31,0,Basic,29,551,6612,False,False,False,False,annual,True,1,769,19.0,12.0,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,29,False,False,2023,5,6,5,False,38.0,6465.0,0.0,0.0,0.0,28.8,121.0,3.6666666666666665,5.0,0.0,0,,0.0,False,False,False,no_churn
S-76e7d9,A-712f1c,2024-02-09,0,Enterprise,44,8756,105072,False,False,False,False,monthly,True,1,607,199.0,12.0,Company_331,DevTools,US,2023-12-16,ads,Basic,17,False,True,2023,12,16,5,True,40.0,11068.0,0.0,0.0,0.0,41.666666666666664,88.83333333333333,4.0,6.0,0.0,1,2024-10-24,68.99,False,False,False,budget
S-44f453,A-19b2c8,2024-02-10,0,Enterprise,20,3980,47760,False,False,False,False,monthly,True,1,606,199.0,12.0,Company_476,DevTools,IN,2023-06-06,other,Pro,20,False,False,2023,6,6,1,True,24.0,11712.0,2.0,0.0,0.0,29.333333333333332,90.0,4.666666666666667,3.0,0.0,1,2024-08-16,0.0,False,False,False,pricing
S-03a97f,A-f51f16,2024-03-15,0,Pro,60,2940,35280,False,False,False,False,annual,True,1,572,49.0,12.0,Company_282,HealthTech,US,2023-12-25,partner,Enterprise,1,False,False,2023,12,25,0,True,46.0,17239.0,6.0,1.0,0.021739130434782608,29.25,91.0,3.0,4.0,0.0,2,2024-12-07,0.0,False,True,True,competitor
S-80c01c,A-d3c88e,2024-12-16,0,Basic,16,304,3648,False,True,False,False,annual,True,1,296,19.0,12.0,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,False,2024,10,18,4,True,29.0,5383.0,4.0,0.0,0.0,58.0,48.0,4.0,3.0,0.0,1,2024-11-18,0.0,False,False,False,support
S-666181,A-eb1312,2024-10-09,0,Basic,71,1349,16188,False,False,False,False,annual,True,1,364,19.0,12.0,Company_322,FinTech,US,2024-09-16,partner,Pro,25,False,False,2024,9,16,0,True,18.0,8982.0,0.0,0.0,0.0,68.0,117.0,5.0,1.0,0.0,2,2024-10-03,0.0,False,False,False,unknown
S-401496,A-68f37c,2023-08-13,2024-06-22 00:00:00,Enterprise,4,796,9552,False,True,False,True,monthly,True,0,314,199.0,12.0,Company_202,HealthTech,US,2023-07-15,ads,Basic,4,False,False,2023,7,15,5,True,61.0,23440.0,1.0,0.0,0.0,20.2,119.8,4.0,5.0,0.0,4,2024-12-18,0.0,True,True,False,competitor
S-ca0c98,A-fda07f,2024-11-28,0,Pro,7,343,4116,False,False,False,False,monthly,True,1,314,49.0,12.0,Company_230,Cybersecurity,FR,2024-08-11,partner,Basic,7,False,False,2024,8,11,6,True,53.0,10193.0,0.0,1.0,0.018867924528301886,17.8,57.0,4.0,5.0,0.0,1,2024-09-13,17.34,False,False,False,support
S-017e33,A-f9cc74,2024-11-08,2024-11-25 00:00:00,Basic,53,1007,12084,False,False,False,True,monthly,True,0,17,19.0,12.0,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,True,False,2024,10,12,5,False,61.0,18792.0,7.0,1.0,0.01639344262295082,49.833333333333336,118.33333333333333,4.0,6.0,0.0,0,,0.0,False,False,False,no_churn
S-183073,A-e7a1e2,2024-07-19,0,Enterprise,14,2786,33432,False,False,False,False,monthly,True,1,446,199.0,12.0,Company_295,Cybersecurity,US,2024-06-23,event,Enterprise,3,False,False,2024,6,23,6,True,47.0,8574.0,5.0,1.0,0.02127659574468085,45.0,37.0,4.0,1.0,0.0,3,2024-12-11,6.2,True,True,False,budget
S-22f503,A-7a0d69,2024-09-06,0,Basic,6,114,1368,False,False,False,False,annual,True,1,397,19.0,12.0,Company_187,DevTools,DE,2024-06-15,ads,Enterprise,4,True,True,2024,6,15,5,True,24.0,10008.0,1.0,0.0,0.0,29.0,52.5,5.0,2.0,0.0,3,2024-12-29,28.95,False,True,True,budget
S-7de1b7,A-4d1e75,2024-10-27,0,Enterprise,20,3980,47760,False,False,False,False,annual,True,1,346,199.0,12.0,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,2024,8,21,2,True,19.0,1380.0,0.0,0.0,0.0,15.0,98.5,4.0,2.0,0.0,1,2024-09-05,0.0,False,False,False,budget
S-c7f564,A-902ef7,2024-11-23,0,Pro,83,0,0,True,True,False,False,annual,True,1,319,0.0,0.0,Company_270,HealthTech,US,2024-09-03,other,Enterprise,83,False,True,2024,9,3,1,True,111.0,38357.0,6.0,1.0,0.009009009009009009,48.5,85.0,4.0,2.0,0.0,1,2024-09-26,0.0,False,False,False,pricing
S-ceffe9,A-89ee83,2024-11-23,0,Enterprise,2,398,4776,False,False,False,False,monthly,True,1,319,199.0,12.0,Company_312,Cybersecurity,US,2024-10-04,organic,Pro,1,False,True,2024,10,4,4,False,78.0,27595.0,0.0,1.0,0.01282051282051282,21.8,66.2,4.0,5.0,1.0,0,,0.0,False,False,False,no_churn
S-9b2c95,A-e60f9d,2024-11-24,2024-12-05 00:00:00,Pro,29,0,0,True,False,False,True,annual,True,0,11,0.0,0.0,Company_178,FinTech,US,2024-08-26,other,Basic,29,False,False,2024,8,26,0,False,53.0,15541.0,2.0,1.0,0.018867924528301886,70.5,106.5,0.0,2.0,0.0,0,,0.0,False,False,False,no_churn
S-cf6ec1,A-d77f4c,2024-08-04,0,Enterprise,22,4378,52536,False,True,False,False,monthly,False,1,430,199.0,12.0,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,False,2023,9,25,0,True,43.0,12499.0,0.0,0.0,0.0,31.0,75.0,4.0,2.0,0.0,3,2024-12-03,0.0,False,False,True,unknown
S-a44d72,A-b30291,2024-06-12,0,Pro,18,882,10584,False,False,False,False,monthly,True,1,483,49.0,12.0,Company_344,HealthTech,US,2024-04-05,event,Basic,5,True,True,2024,4,5,4,True,60.0,19646.0,4.0,2.0,0.03333333333333333,16.0,1.0,0.0,1.0,0.0,1,2024-09-03,277.54,False,False,True,competitor
S-0b0ffa,A-180abf,2024-01-17,2024-04-19 00:00:00,Basic,64,0,0,True,False,False,True,annual,True,0,93,0.0,0.0,Company_122,DevTools,US,2023-08-14,event,Pro,64,False,True,2023,8,14,0,True,28.0,7980.0,0.0,0.0,0.0,36.333333333333336,62.333333333333336,3.0,3.0,0.0,5,2024-09-12,0.0,False,False,True,support
S-02af5d,A-d82ef9,2024-08-07,0,Enterprise,26,0,0,True,False,False,False,annual,True,1,427,0.0,0.0,Company_355,EdTech,UK,2024-07-02,other,Basic,26,False,True,2024,7,2,1,True,29.0,8163.0,0.0,0.0,0.0,39.8,91.6,4.25,5.0,1.0,1,2024-08-06,74.94,False,False,False,budget
S-d07c53,A-249769,2024-09-24,0,Basic,21,399,4788,False,False,False,False,annual,True,1,379,19.0,12.0,Company_214,Cybersecurity,US,2024-04-25,event,Enterprise,4,False,True,2024,4,25,3,True,73.0,22225.0,5.0,0.0,0.0,39.5,96.5,4.0,2.0,0.0,2,2024-12-16,0.0,True,False,False,budget
S-c67b80,A-eb2fdc,2024-02-24,0,Pro,31,1519,18228,False,False,False,False,monthly,False,1,592,49.0,12.0,Company_216,DevTools,AU,2023-11-21,organic,Enterprise,31,False,True,2023,11,21,1,True,50.0,21640.0,2.0,0.0,0.0,33.6,37.6,4.5,5.0,0.0,1,2024-05-26,0.0,False,False,False,competitor
S-5d68fb,A-5f2961,2024-12-02,0,Pro,49,2401,28812,False,False,False,False,annual,True,1,310,49.0,12.0,Company_284,HealthTech,US,2024-11-22,partner,Basic,4,False,False,2024,11,22,4,True,95.0,24910.0,1.0,2.0,0.021052631578947368,53.0,19.0,0.0,1.0,0.0,1,2024-11-28,6.6,False,False,False,pricing
S-fc9cc3,A-9b9fe9,2024-01-01,0,Pro,24,1176,14112,False,False,False,False,annual,True,1,646,49.0,12.0,Company_71,EdTech,AU,2023-09-28,other,Basic,5,False,False,2023,9,28,3,True,87.0,28329.0,0.0,2.0,0.022988505747126436,33.5,156.5,4.0,4.0,0.0,2,2024-09-04,27.92,False,False,False,features
S-17f71d,A-e40f45,2024-05-15,0,Pro,44,2156,25872,False,True,False,False,monthly,True,1,511,49.0,12.0,Company_317,HealthTech,US,2024-04-18,organic,Pro,21,False,False,2024,4,18,3,True,94.0,34799.0,4.0,3.0,0.031914893617021274,26.714285714285715,96.28571428571429,4.333333333333333,7.0,0.0,1,2024-11-09,101.23,False,False,False,budget
S-5895f0,A-bcf664,2023-10-05,0,Basic,8,0,0,True,False,False,False,annual,True,1,734,0.0,0.0,Company_248,DevTools,US,2023-05-19,other,Pro,5,False,False,2023,5,19,4,True,35.0,10957.0,1.0,0.0,0.0,36.0,110.6,4.0,5.0,1.0,3,2024-10-04,75.32,True,False,False,competitor
S-b042d9,A-0e966d,2024-11-15,0,Enterprise,11,2189,26268,False,False,False,False,annual,True,1,327,199.0,12.0,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,False,True,2024,6,25,1,False,105.0,32488.0,7.0,2.0,0.01904761904761905,31.666666666666668,95.33333333333333,4.5,3.0,1.0,0,,0.0,False,False,False,no_churn
S-ffd1ee,A-f03140,2024-11-06,0,Pro,27,0,0,True,False,False,False,annual,True,1,336,0.0,0.0,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,2023,11,22,2,True,83.0,22905.0,1.0,1.0,0.012048192771084338,36.0,113.14285714285714,3.6666666666666665,7.0,0.0,1,2024-10-03,0.0,False,False,False,competitor
S-9c4bcd,A-a7bd4b,2024-05-14,0,Pro,5,245,2940,False,True,False,False,monthly,True,1,512,49.0,12.0,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,False,2023,2,15,2,True,86.0,27809.0,2.0,1.0,0.011627906976744186,36.833333333333336,86.16666666666667,3.25,6.0,0.0,1,2024-10-15,0.0,False,False,False,features
